"archive_path","uncompressed_bytes","compressed_bytes","extension","crc32","review_required","review_reasons"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage1_normal_global.npy","576","524",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage1_normal_local.npy","576","524",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage1_reduce_global.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage1_reduce_local.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage2_normal_global.npy","576","390",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage2_normal_local.npy","408","362",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage2_reduce_global.npy","576","386",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage2_reduce_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage3_normal_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage3_normal_local.npy","296","246",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/arch_probs_stage3_reduce_local.npy","296","246",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/final_ops_normal.csv","212","100",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/final_ops_reduce.csv","212","117",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/final_switches_normal.json","273","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/final_switches_reduce.json","273","63",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/genotype.json","1153","170",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/genotype.txt","418","138",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/run_args.json","1310","538",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/search.log","50679","9622",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage1_switches_normal.json","923","92",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage1_switches_reduce.json","923","105",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage1_weights.pt","5588777","4477382",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage2_switches_normal.json","643","88",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage2_switches_reduce.json","643","97",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage2_weights.pt","4455097","3479170",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage3_switches_normal.json","363","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage3_switches_reduce.json","363","66",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251218-225818/stage3_weights.pt","3355753","2692599",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_final_normal.npy","576","222",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_final_reduce.npy","576","250",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage1_normal_global.npy","576","527",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage1_normal_local.npy","576","527",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage1_reduce_global.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage1_reduce_local.npy","576","522",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage2_normal_global.npy","576","387",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage2_normal_local.npy","408","360",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage2_reduce_global.npy","576","386",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage2_reduce_local.npy","408","349",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage3_normal_global.npy","576","280",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage3_normal_local.npy","296","245",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage3_reduce_global.npy","576","280",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/arch_probs_stage3_reduce_local.npy","296","247",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/final_ops_normal.csv","212","101",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/final_ops_reduce.csv","212","115",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/final_switches_normal.json","273","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/final_switches_reduce.json","273","63",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/genotype.json","1153","177",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/genotype.txt","418","144",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/run_args.json","1310","538",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/search.log","50658","9594",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage1_switches_normal.json","923","99",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage1_switches_reduce.json","923","115",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage1_weights.pt","5588777","4476397",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage2_switches_normal.json","643","73",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage2_switches_reduce.json","643","97",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage2_weights.pt","4486053","3511696",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage3_switches_normal.json","363","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage3_switches_reduce.json","363","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n8__seed2__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-002257/stage3_weights.pt","3305557","2659787",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/96/ISIC_search__ISIC2019__n6__seed0__img32__bs96__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201434/run_args.json","1209","516",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/96/ISIC_search__ISIC2019__n6__seed0__img32__bs96__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201434/search.log","5249","1626",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/genotype/0final/Image_size224/genotype0.txt","417","149",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/genotype/0final/Image_size224/genotype1.txt","417","146",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/genotype/0final/Image_size224/genotype2.txt","417","143",".txt","","True","generated_or_historical_output"
"PDARTS/output/splits/D1_train.csv","410808","12784",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/splits/D2_val.csv","171404","5607",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/splits/D3_test.csv","292889","8616",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/splits/DermaMNIST_PADAligned_6class_summary.json","1399","533",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/splits/ISIC_2019_summary.json","1024","407",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/splits/PAD_UFES_20_summary.json","1018","405",".json","","True","review_extension:.json;generated_or_historical_output"
